Titre de tracé : 20011418;;;
#;Date;Heure  GMT+02:00;Moy. : Température  °C (LGR S/N: 20011418)
2775;03/04/2021;12:00:00;0.232
2776;03/04/2021;14:00:00;0.232
2777;03/04/2021;16:00:00;0.232
2778;03/04/2021;18:00:00;0.232
2779;03/04/2021;20:00:00;0.232
2780;03/04/2021;22:00:00;0.232
2781;03/05/2021;00:00:00;0.232
2782;03/05/2021;02:00:00;0.232
2783;03/05/2021;04:00:00;0.232
2784;03/05/2021;06:00:00;0.232
2785;03/05/2021;08:00:00;0.232
2786;03/05/2021;10:00:00;0.232
2787;03/05/2021;12:00:00;0.232
2788;03/05/2021;14:00:00;0.232
2789;03/05/2021;16:00:00;0.232
2790;03/05/2021;18:00:00;0.232
2791;03/05/2021;20:00:00;0.232
2792;03/05/2021;22:00:00;0.232
2793;03/06/2021;00:00:00;0.232
2794;03/06/2021;02:00:00;0.232
2795;03/06/2021;04:00:00;0.232
2796;03/06/2021;06:00:00;0.232
2797;03/06/2021;08:00:00;0.232
2798;03/06/2021;10:00:00;0.232
2799;03/06/2021;12:00:00;0.232
2800;03/06/2021;14:00:00;0.232
2801;03/06/2021;16:00:00;0.232
2802;03/06/2021;18:00:00;0.232
2803;03/06/2021;20:00:00;0.232
2804;03/06/2021;22:00:00;0.232
2805;03/07/2021;00:00:00;0.232
2806;03/07/2021;02:00:00;0.232
2807;03/07/2021;04:00:00;0.232
2808;03/07/2021;06:00:00;0.232
2809;03/07/2021;08:00:00;0.232
2810;03/07/2021;10:00:00;0.232
2811;03/07/2021;12:00:00;0.232
2812;03/07/2021;14:00:00;0.232
2813;03/07/2021;16:00:00;0.232
2814;03/07/2021;18:00:00;0.232
2815;03/07/2021;20:00:00;0.232
2816;03/07/2021;22:00:00;0.232
2817;03/08/2021;00:00:00;0.232
2818;03/08/2021;02:00:00;0.232
2819;03/08/2021;04:00:00;0.232
2820;03/08/2021;06:00:00;0.232
2821;03/08/2021;08:00:00;0.232
2822;03/08/2021;10:00:00;0.232
2823;03/08/2021;12:00:00;0.232
2824;03/08/2021;14:00:00;0.232
2825;03/08/2021;16:00:00;0.232
2826;03/08/2021;18:00:00;0.232
2827;03/08/2021;20:00:00;0.232
2828;03/08/2021;22:00:00;0.232
2829;03/09/2021;00:00:00;0.232
2830;03/09/2021;02:00:00;0.232
2831;03/09/2021;04:00:00;0.232
2832;03/09/2021;06:00:00;0.232
2833;03/09/2021;08:00:00;0.232
2834;03/09/2021;10:00:00;0.232
2835;03/09/2021;12:00:00;0.232
2836;03/09/2021;14:00:00;0.232
2837;03/09/2021;16:00:00;0.232
2838;03/09/2021;18:00:00;0.232
2839;03/09/2021;20:00:00;0.232
2840;03/09/2021;22:00:00;0.232
2841;03/10/2021;00:00:00;0.232
2842;03/10/2021;02:00:00;0.232
2843;03/10/2021;04:00:00;0.232
2844;03/10/2021;06:00:00;0.232
2845;03/10/2021;08:00:00;0.232
2846;03/10/2021;10:00:00;0.232
2847;03/10/2021;12:00:00;0.232
2848;03/10/2021;14:00:00;0.232
2849;03/10/2021;16:00:00;0.232
2850;03/10/2021;18:00:00;0.232
2851;03/10/2021;20:00:00;0.232
2852;03/10/2021;22:00:00;0.232
2853;03/11/2021;00:00:00;0.232
2854;03/11/2021;02:00:00;0.232
2855;03/11/2021;04:00:00;0.232
2856;03/11/2021;06:00:00;0.232
2857;03/11/2021;08:00:00;0.232
2858;03/11/2021;10:00:00;0.232
2859;03/11/2021;12:00:00;0.232
2860;03/11/2021;14:00:00;0.232
2861;03/11/2021;16:00:00;0.232
2862;03/11/2021;18:00:00;0.232
2863;03/11/2021;20:00:00;0.232
2864;03/11/2021;22:00:00;0.232
2865;03/12/2021;00:00:00;0.232
2866;03/12/2021;02:00:00;0.232
2867;03/12/2021;04:00:00;0.232
2868;03/12/2021;06:00:00;0.232
2869;03/12/2021;08:00:00;0.232
2870;03/12/2021;10:00:00;0.232
2871;03/12/2021;12:00:00;0.232
2872;03/12/2021;14:00:00;0.232
2873;03/12/2021;16:00:00;0.232
2874;03/12/2021;18:00:00;0.232
2875;03/12/2021;20:00:00;0.232
2876;03/12/2021;22:00:00;0.232
2877;03/13/2021;00:00:00;0.232
2878;03/13/2021;02:00:00;0.232
2879;03/13/2021;04:00:00;0.232
2880;03/13/2021;06:00:00;0.232
2881;03/13/2021;08:00:00;0.232
2882;03/13/2021;10:00:00;0.232
2883;03/13/2021;12:00:00;0.232
2884;03/13/2021;14:00:00;0.232
2885;03/13/2021;16:00:00;0.232
2886;03/13/2021;18:00:00;0.232
2887;03/13/2021;20:00:00;0.232
2888;03/13/2021;22:00:00;0.232
2889;03/14/2021;00:00:00;0.121
2890;03/14/2021;02:00:00;0.232
2891;03/14/2021;04:00:00;0.121
2892;03/14/2021;06:00:00;0.232
2893;03/14/2021;08:00:00;0.232
2894;03/14/2021;10:00:00;0.232
2895;03/14/2021;12:00:00;0.232
2896;03/14/2021;14:00:00;0.232
2897;03/14/2021;16:00:00;0.232
2898;03/14/2021;18:00:00;0.232
2899;03/14/2021;20:00:00;0.232
2900;03/14/2021;22:00:00;0.232
2901;03/15/2021;00:00:00;0.121
2902;03/15/2021;02:00:00;0.232
2903;03/15/2021;04:00:00;0.121
2904;03/15/2021;06:00:00;0.232
2905;03/15/2021;08:00:00;0.232
2906;03/15/2021;10:00:00;0.232
2907;03/15/2021;12:00:00;0.232
2908;03/15/2021;14:00:00;0.232
2909;03/15/2021;16:00:00;0.232
2910;03/15/2021;18:00:00;0.232
2911;03/15/2021;20:00:00;0.232
2912;03/15/2021;22:00:00;0.232
2913;03/16/2021;00:00:00;0.232
2914;03/16/2021;02:00:00;0.232
2915;03/16/2021;04:00:00;0.232
2916;03/16/2021;06:00:00;0.232
2917;03/16/2021;08:00:00;0.232
2918;03/16/2021;10:00:00;0.232
2919;03/16/2021;12:00:00;0.232
2920;03/16/2021;14:00:00;0.232
2921;03/16/2021;16:00:00;0.232
2922;03/16/2021;18:00:00;0.232
2923;03/16/2021;20:00:00;0.232
2924;03/16/2021;22:00:00;0.232
2925;03/17/2021;00:00:00;0.232
2926;03/17/2021;02:00:00;0.232
2927;03/17/2021;04:00:00;0.232
2928;03/17/2021;06:00:00;0.232
2929;03/17/2021;08:00:00;0.232
2930;03/17/2021;10:00:00;0.232
2931;03/17/2021;12:00:00;0.232
2932;03/17/2021;14:00:00;0.232
2933;03/17/2021;16:00:00;0.232
2934;03/17/2021;18:00:00;0.232
2935;03/17/2021;20:00:00;0.232
2936;03/17/2021;22:00:00;0.232
2937;03/18/2021;00:00:00;0.232
2938;03/18/2021;02:00:00;0.232
2939;03/18/2021;04:00:00;0.232
2940;03/18/2021;06:00:00;0.232
2941;03/18/2021;08:00:00;0.232
2942;03/18/2021;10:00:00;0.232
2943;03/18/2021;12:00:00;0.232
2944;03/18/2021;14:00:00;0.232
2945;03/18/2021;16:00:00;0.232
2946;03/18/2021;18:00:00;0.232
2947;03/18/2021;20:00:00;0.232
2948;03/18/2021;22:00:00;0.232
2949;03/19/2021;00:00:00;0.232
2950;03/19/2021;02:00:00;0.232
2951;03/19/2021;04:00:00;0.232
2952;03/19/2021;06:00:00;0.232
2953;03/19/2021;08:00:00;0.232
2954;03/19/2021;10:00:00;0.232
2955;03/19/2021;12:00:00;0.232
2956;03/19/2021;14:00:00;0.232
2957;03/19/2021;16:00:00;0.232
2958;03/19/2021;18:00:00;0.232
2959;03/19/2021;20:00:00;0.232
2960;03/19/2021;22:00:00;0.232
2961;03/20/2021;00:00:00;0.232
2962;03/20/2021;02:00:00;0.232
2963;03/20/2021;04:00:00;0.232
2964;03/20/2021;06:00:00;0.232
2965;03/20/2021;08:00:00;0.232
2966;03/20/2021;10:00:00;0.232
2967;03/20/2021;12:00:00;0.232
2968;03/20/2021;14:00:00;0.232
2969;03/20/2021;16:00:00;0.232
2970;03/20/2021;18:00:00;0.232
2971;03/20/2021;20:00:00;0.232
2972;03/20/2021;22:00:00;0.232
2973;03/21/2021;00:00:00;0.232
2974;03/21/2021;02:00:00;0.232
2975;03/21/2021;04:00:00;0.232
2976;03/21/2021;06:00:00;0.232
2977;03/21/2021;08:00:00;0.232
2978;03/21/2021;10:00:00;0.232
2979;03/21/2021;12:00:00;0.232
2980;03/21/2021;14:00:00;0.232
2981;03/21/2021;16:00:00;0.232
2982;03/21/2021;18:00:00;0.232
2983;03/21/2021;20:00:00;0.232
2984;03/21/2021;22:00:00;0.232
2985;03/22/2021;00:00:00;0.232
2986;03/22/2021;02:00:00;0.232
2987;03/22/2021;04:00:00;0.232
2988;03/22/2021;06:00:00;0.232
2989;03/22/2021;08:00:00;0.232
2990;03/22/2021;10:00:00;0.232
2991;03/22/2021;12:00:00;0.232
2992;03/22/2021;14:00:00;0.232
2993;03/22/2021;16:00:00;0.232
2994;03/22/2021;18:00:00;0.232
2995;03/22/2021;20:00:00;0.232
2996;03/22/2021;22:00:00;0.232
2997;03/23/2021;00:00:00;0.232
2998;03/23/2021;02:00:00;0.232
2999;03/23/2021;04:00:00;0.232
3000;03/23/2021;06:00:00;0.232
3001;03/23/2021;08:00:00;0.232
3002;03/23/2021;10:00:00;0.232
3003;03/23/2021;12:00:00;0.232
3004;03/23/2021;14:00:00;0.232
3005;03/23/2021;16:00:00;0.232
3006;03/23/2021;18:00:00;0.232
3007;03/23/2021;20:00:00;0.232
3008;03/23/2021;22:00:00;0.232
3009;03/24/2021;00:00:00;0.232
3010;03/24/2021;02:00:00;0.232
3011;03/24/2021;04:00:00;0.232
3012;03/24/2021;06:00:00;0.232
3013;03/24/2021;08:00:00;0.232
3014;03/24/2021;10:00:00;0.232
3015;03/24/2021;12:00:00;0.232
3016;03/24/2021;14:00:00;0.232
3017;03/24/2021;16:00:00;0.232
3018;03/24/2021;18:00:00;0.232
3019;03/24/2021;20:00:00;0.232
3020;03/24/2021;22:00:00;0.232
3021;03/25/2021;00:00:00;0.232
3022;03/25/2021;02:00:00;0.232
3023;03/25/2021;04:00:00;0.232
3024;03/25/2021;06:00:00;0.232
3025;03/25/2021;08:00:00;0.232
3026;03/25/2021;10:00:00;0.232
3027;03/25/2021;12:00:00;0.232
3028;03/25/2021;14:00:00;0.232
3029;03/25/2021;16:00:00;0.232
3030;03/25/2021;18:00:00;0.232
3031;03/25/2021;20:00:00;0.232
3032;03/25/2021;22:00:00;0.232
3033;03/26/2021;00:00:00;0.232
3034;03/26/2021;02:00:00;0.232
3035;03/26/2021;04:00:00;0.232
3036;03/26/2021;06:00:00;0.232
3037;03/26/2021;08:00:00;0.232
3038;03/26/2021;10:00:00;0.232
3039;03/26/2021;12:00:00;0.232
3040;03/26/2021;14:00:00;0.232
3041;03/26/2021;16:00:00;0.232
3042;03/26/2021;18:00:00;0.232
3043;03/26/2021;20:00:00;0.232
3044;03/26/2021;22:00:00;0.232
3045;03/27/2021;00:00:00;0.232
3046;03/27/2021;02:00:00;0.232
3047;03/27/2021;04:00:00;0.232
3048;03/27/2021;06:00:00;0.232
3049;03/27/2021;08:00:00;0.232
3050;03/27/2021;10:00:00;0.232
3051;03/27/2021;12:00:00;0.232
3052;03/27/2021;14:00:00;0.232
3053;03/27/2021;16:00:00;0.232
3054;03/27/2021;18:00:00;0.232
3055;03/27/2021;20:00:00;0.232
3056;03/27/2021;22:00:00;0.232
3057;03/28/2021;00:00:00;0.232
3058;03/28/2021;02:00:00;0.232
3059;03/28/2021;04:00:00;0.232
3060;03/28/2021;06:00:00;0.232
3061;03/28/2021;08:00:00;0.232
3062;03/28/2021;10:00:00;0.232
3063;03/28/2021;12:00:00;0.232
3064;03/28/2021;14:00:00;0.232
3065;03/28/2021;16:00:00;0.232
3066;03/28/2021;18:00:00;0.232
3067;03/28/2021;20:00:00;0.232
3068;03/28/2021;22:00:00;0.232
3069;03/29/2021;00:00:00;0.232
3070;03/29/2021;02:00:00;0.232
3071;03/29/2021;04:00:00;0.232
3072;03/29/2021;06:00:00;0.232
3073;03/29/2021;08:00:00;0.232
3074;03/29/2021;10:00:00;0.232
3075;03/29/2021;12:00:00;0.232
3076;03/29/2021;14:00:00;0.232
3077;03/29/2021;16:00:00;0.232
3078;03/29/2021;18:00:00;0.232
3079;03/29/2021;20:00:00;0.232
3080;03/29/2021;22:00:00;0.232
3081;03/30/2021;00:00:00;0.232
3082;03/30/2021;02:00:00;0.232
3083;03/30/2021;04:00:00;0.232
3084;03/30/2021;06:00:00;0.232
3085;03/30/2021;08:00:00;0.232
3086;03/30/2021;10:00:00;0.232
3087;03/30/2021;12:00:00;0.232
3088;03/30/2021;14:00:00;0.232
3089;03/30/2021;16:00:00;0.232
3090;03/30/2021;18:00:00;0.232
3091;03/30/2021;20:00:00;0.232
3092;03/30/2021;22:00:00;0.232
3093;03/31/2021;00:00:00;0.232
3094;03/31/2021;02:00:00;0.232
3095;03/31/2021;04:00:00;0.232
3096;03/31/2021;06:00:00;0.232
3097;03/31/2021;08:00:00;0.232
3098;03/31/2021;10:00:00;0.232
3099;03/31/2021;12:00:00;0.232
3100;03/31/2021;14:00:00;0.232
3101;03/31/2021;16:00:00;0.232
3102;03/31/2021;18:00:00;0.232
3103;03/31/2021;20:00:00;0.232
3104;03/31/2021;22:00:00;0.232
3105;04/01/2021;00:00:00;0.232
3106;04/01/2021;02:00:00;0.232
3107;04/01/2021;04:00:00;0.232
3108;04/01/2021;06:00:00;0.232
3109;04/01/2021;08:00:00;0.232
3110;04/01/2021;10:00:00;0.232
3111;04/01/2021;12:00:00;0.232
3112;04/01/2021;14:00:00;0.232
3113;04/01/2021;16:00:00;0.232
3114;04/01/2021;18:00:00;0.232
3115;04/01/2021;20:00:00;0.232
3116;04/01/2021;22:00:00;0.232
3117;04/02/2021;00:00:00;0.232
3118;04/02/2021;02:00:00;0.232
3119;04/02/2021;04:00:00;0.232
3120;04/02/2021;06:00:00;0.232
3121;04/02/2021;08:00:00;0.232
3122;04/02/2021;10:00:00;0.232
3123;04/02/2021;12:00:00;0.232
3124;04/02/2021;14:00:00;0.232
3125;04/02/2021;16:00:00;0.232
3126;04/02/2021;18:00:00;0.232
3127;04/02/2021;20:00:00;0.232
3128;04/02/2021;22:00:00;0.232
3129;04/03/2021;00:00:00;0.232
3130;04/03/2021;02:00:00;0.232
3131;04/03/2021;04:00:00;0.232
3132;04/03/2021;06:00:00;0.232
3133;04/03/2021;08:00:00;0.232
3134;04/03/2021;10:00:00;0.232
3135;04/03/2021;12:00:00;0.232
3136;04/03/2021;14:00:00;0.232
3137;04/03/2021;16:00:00;0.232
3138;04/03/2021;18:00:00;0.232
3139;04/03/2021;20:00:00;0.232
3140;04/03/2021;22:00:00;0.232
3141;04/04/2021;00:00:00;0.232
3142;04/04/2021;02:00:00;0.232
3143;04/04/2021;04:00:00;0.232
3144;04/04/2021;06:00:00;0.232
3145;04/04/2021;08:00:00;0.232
3146;04/04/2021;10:00:00;0.232
3147;04/04/2021;12:00:00;0.232
3148;04/04/2021;14:00:00;0.232
3149;04/04/2021;16:00:00;0.232
3150;04/04/2021;18:00:00;0.232
3151;04/04/2021;20:00:00;0.232
3152;04/04/2021;22:00:00;0.232
3153;04/05/2021;00:00:00;0.232
3154;04/05/2021;02:00:00;0.232
3155;04/05/2021;04:00:00;0.232
3156;04/05/2021;06:00:00;0.232
3157;04/05/2021;08:00:00;0.232
3158;04/05/2021;10:00:00;0.232
3159;04/05/2021;12:00:00;0.784
3160;04/05/2021;14:00:00;3.049
3161;04/05/2021;16:00:00;3.683
3162;04/05/2021;18:00:00;1.003
3163;04/05/2021;20:00:00;0.343
3164;04/05/2021;22:00:00;0.232
3165;04/06/2021;00:00:00;0.121
3166;04/06/2021;02:00:00;0.121
3167;04/06/2021;04:00:00;0.232
3168;04/06/2021;06:00:00;0.232
3169;04/06/2021;08:00:00;0.232
3170;04/06/2021;10:00:00;0.232
3171;04/06/2021;12:00:00;0.232
3172;04/06/2021;14:00:00;0.232
3173;04/06/2021;16:00:00;0.784
3174;04/06/2021;18:00:00;0.343
3175;04/06/2021;20:00:00;0.121
3176;04/06/2021;22:00:00;0.010
3177;04/07/2021;00:00:00;-0.325
3178;04/07/2021;02:00:00;-0.662
3179;04/07/2021;04:00:00;-1.114
3180;04/07/2021;06:00:00;-1.570
3181;04/07/2021;08:00:00;-1.799
3182;04/07/2021;10:00:00;-0.213
3183;04/07/2021;12:00:00;0.232
3184;04/07/2021;14:00:00;0.343
3185;04/07/2021;16:00:00;0.453
3186;04/07/2021;18:00:00;0.121
3187;04/07/2021;20:00:00;0.121
3188;04/07/2021;22:00:00;-0.213
3189;04/08/2021;00:00:00;-1.001
3190;04/08/2021;02:00:00;-1.914
3191;04/08/2021;04:00:00;-2.377
3192;04/08/2021;06:00:00;-2.962
3193;04/08/2021;08:00:00;-3.197
3194;04/08/2021;10:00:00;-0.102
3195;04/08/2021;12:00:00;0.453
3196;04/08/2021;14:00:00;1.439
3197;04/08/2021;16:00:00;1.872
3198;04/08/2021;18:00:00;0.232
3199;04/08/2021;20:00:00;0.121
3200;04/08/2021;22:00:00;0.121
3201;04/09/2021;00:00:00;0.010
3202;04/09/2021;02:00:00;-0.102
3203;04/09/2021;04:00:00;-0.213
3204;04/09/2021;06:00:00;-0.549
3205;04/09/2021;08:00:00;-0.887
3206;04/09/2021;10:00:00;-0.437
3207;04/09/2021;12:00:00;0.453
3208;04/09/2021;14:00:00;1.221
3209;04/09/2021;16:00:00;1.980
3210;04/09/2021;18:00:00;0.232
3211;04/09/2021;20:00:00;0.121
3212;04/09/2021;22:00:00;0.121
3213;04/10/2021;00:00:00;0.121
3214;04/10/2021;02:00:00;0.121
3215;04/10/2021;04:00:00;0.121
3216;04/10/2021;06:00:00;0.121
3217;04/10/2021;08:00:00;0.121
3218;04/10/2021;10:00:00;0.232
3219;04/10/2021;12:00:00;0.232
3220;04/10/2021;14:00:00;0.232
3221;04/10/2021;16:00:00;0.232
3222;04/10/2021;18:00:00;0.232
3223;04/10/2021;20:00:00;0.232
3224;04/10/2021;22:00:00;0.232
3225;04/11/2021;00:00:00;0.232
3226;04/11/2021;02:00:00;0.232
3227;04/11/2021;04:00:00;0.232
3228;04/11/2021;06:00:00;0.232
3229;04/11/2021;08:00:00;0.232
3230;04/11/2021;10:00:00;0.232
3231;04/11/2021;12:00:00;0.232
3232;04/11/2021;14:00:00;0.232
3233;04/11/2021;16:00:00;0.232
3234;04/11/2021;18:00:00;0.232
3235;04/11/2021;20:00:00;0.232
3236;04/11/2021;22:00:00;0.232
3237;04/12/2021;00:00:00;0.232
3238;04/12/2021;02:00:00;0.232
3239;04/12/2021;04:00:00;0.232
3240;04/12/2021;06:00:00;0.232
3241;04/12/2021;08:00:00;0.232
3242;04/12/2021;10:00:00;0.232
3243;04/12/2021;12:00:00;0.232
3244;04/12/2021;14:00:00;0.232
3245;04/12/2021;16:00:00;0.232
3246;04/12/2021;18:00:00;0.232
3247;04/12/2021;20:00:00;0.232
3248;04/12/2021;22:00:00;0.232
3249;04/13/2021;00:00:00;0.232
3250;04/13/2021;02:00:00;0.232
3251;04/13/2021;04:00:00;0.232
3252;04/13/2021;06:00:00;0.232
3253;04/13/2021;08:00:00;0.232
3254;04/13/2021;10:00:00;0.232
3255;04/13/2021;12:00:00;0.232
3256;04/13/2021;14:00:00;0.232
3257;04/13/2021;16:00:00;0.232
3258;04/13/2021;18:00:00;0.232
3259;04/13/2021;20:00:00;0.232
3260;04/13/2021;22:00:00;0.232
3261;04/14/2021;00:00:00;0.232
3262;04/14/2021;02:00:00;0.232
3263;04/14/2021;04:00:00;0.232
3264;04/14/2021;06:00:00;0.232
3265;04/14/2021;08:00:00;0.232
3266;04/14/2021;10:00:00;0.232
3267;04/14/2021;12:00:00;0.232
3268;04/14/2021;14:00:00;0.232
3269;04/14/2021;16:00:00;0.232
3270;04/14/2021;18:00:00;0.232
3271;04/14/2021;20:00:00;0.232
3272;04/14/2021;22:00:00;0.232
3273;04/15/2021;00:00:00;0.232
3274;04/15/2021;02:00:00;0.232
3275;04/15/2021;04:00:00;0.232
3276;04/15/2021;06:00:00;0.232
3277;04/15/2021;08:00:00;0.232
3278;04/15/2021;10:00:00;0.232
3279;04/15/2021;12:00:00;0.232
3280;04/15/2021;14:00:00;0.232
3281;04/15/2021;16:00:00;0.232
3282;04/15/2021;18:00:00;0.232
3283;04/15/2021;20:00:00;0.232
3284;04/15/2021;22:00:00;0.232
3285;04/16/2021;00:00:00;0.232
3286;04/16/2021;02:00:00;0.232
3287;04/16/2021;04:00:00;0.232
3288;04/16/2021;06:00:00;0.232
3289;04/16/2021;08:00:00;0.232
3290;04/16/2021;10:00:00;0.232
3291;04/16/2021;12:00:00;0.232
3292;04/16/2021;14:00:00;0.232
3293;04/16/2021;16:00:00;0.232
3294;04/16/2021;18:00:00;0.232
3295;04/16/2021;20:00:00;0.232
3296;04/16/2021;22:00:00;0.121
3297;04/17/2021;00:00:00;0.232
3298;04/17/2021;02:00:00;0.232
3299;04/17/2021;04:00:00;0.232
3300;04/17/2021;06:00:00;0.232
3301;04/17/2021;08:00:00;0.232
3302;04/17/2021;10:00:00;0.232
3303;04/17/2021;12:00:00;0.232
3304;04/17/2021;14:00:00;0.232
3305;04/17/2021;16:00:00;0.232
3306;04/17/2021;18:00:00;0.232
3307;04/17/2021;20:00:00;0.232
3308;04/17/2021;22:00:00;0.232
3309;04/18/2021;00:00:00;0.232
3310;04/18/2021;02:00:00;0.232
3311;04/18/2021;04:00:00;0.232
3312;04/18/2021;06:00:00;0.232
3313;04/18/2021;08:00:00;0.232
3314;04/18/2021;10:00:00;0.232
3315;04/18/2021;12:00:00;0.232
3316;04/18/2021;14:00:00;0.232
3317;04/18/2021;16:00:00;0.232
3318;04/18/2021;18:00:00;0.232
3319;04/18/2021;20:00:00;0.232
3320;04/18/2021;22:00:00;0.232
3321;04/19/2021;00:00:00;0.232
3322;04/19/2021;02:00:00;0.232
3323;04/19/2021;04:00:00;0.232
3324;04/19/2021;06:00:00;0.232
3325;04/19/2021;08:00:00;0.232
3326;04/19/2021;10:00:00;0.232
3327;04/19/2021;12:00:00;0.232
3328;04/19/2021;14:00:00;0.232
3329;04/19/2021;16:00:00;0.232
3330;04/19/2021;18:00:00;0.232
3331;04/19/2021;20:00:00;0.232
3332;04/19/2021;22:00:00;0.232
3333;04/20/2021;00:00:00;0.232
3334;04/20/2021;02:00:00;0.232
3335;04/20/2021;04:00:00;0.232
3336;04/20/2021;06:00:00;0.232
3337;04/20/2021;08:00:00;0.232
3338;04/20/2021;10:00:00;0.121
3339;04/20/2021;12:00:00;0.232
3340;04/20/2021;14:00:00;0.232
3341;04/20/2021;16:00:00;0.232
3342;04/20/2021;18:00:00;0.232
3343;04/20/2021;20:00:00;0.232
3344;04/20/2021;22:00:00;0.232
3345;04/21/2021;00:00:00;0.232
3346;04/21/2021;02:00:00;0.232
3347;04/21/2021;04:00:00;0.232
3348;04/21/2021;06:00:00;0.232
3349;04/21/2021;08:00:00;0.232
3350;04/21/2021;10:00:00;0.232
3351;04/21/2021;12:00:00;0.232
3352;04/21/2021;14:00:00;0.232
3353;04/21/2021;16:00:00;0.232
3354;04/21/2021;18:00:00;0.232
3355;04/21/2021;20:00:00;0.232
3356;04/21/2021;22:00:00;0.232
3357;04/22/2021;00:00:00;0.232
3358;04/22/2021;02:00:00;0.232
3359;04/22/2021;04:00:00;0.232
3360;04/22/2021;06:00:00;0.232
3361;04/22/2021;08:00:00;0.232
3362;04/22/2021;10:00:00;0.232
3363;04/22/2021;12:00:00;0.232
3364;04/22/2021;14:00:00;0.232
3365;04/22/2021;16:00:00;0.232
3366;04/22/2021;18:00:00;0.232
3367;04/22/2021;20:00:00;0.232
3368;04/22/2021;22:00:00;0.232
3369;04/23/2021;00:00:00;0.232
3370;04/23/2021;02:00:00;0.232
3371;04/23/2021;04:00:00;0.232
3372;04/23/2021;06:00:00;0.232
3373;04/23/2021;08:00:00;0.232
3374;04/23/2021;10:00:00;0.232
3375;04/23/2021;12:00:00;0.232
3376;04/23/2021;14:00:00;0.232
3377;04/23/2021;16:00:00;0.232
3378;04/23/2021;18:00:00;0.232
3379;04/23/2021;20:00:00;0.232
3380;04/23/2021;22:00:00;0.232
3381;04/24/2021;00:00:00;0.232
3382;04/24/2021;02:00:00;0.232
3383;04/24/2021;04:00:00;0.232
3384;04/24/2021;06:00:00;0.232
3385;04/24/2021;08:00:00;0.232
3386;04/24/2021;10:00:00;0.232
3387;04/24/2021;12:00:00;0.232
3388;04/24/2021;14:00:00;0.232
3389;04/24/2021;16:00:00;0.232
3390;04/24/2021;18:00:00;0.232
3391;04/24/2021;20:00:00;0.232
3392;04/24/2021;22:00:00;0.232
3393;04/25/2021;00:00:00;0.232
3394;04/25/2021;02:00:00;0.232
3395;04/25/2021;04:00:00;0.232
3396;04/25/2021;06:00:00;0.232
3397;04/25/2021;08:00:00;0.232
3398;04/25/2021;10:00:00;0.232
3399;04/25/2021;12:00:00;0.232
3400;04/25/2021;14:00:00;0.232
3401;04/25/2021;16:00:00;0.232
3402;04/25/2021;18:00:00;0.232
3403;04/25/2021;20:00:00;0.232
3404;04/25/2021;22:00:00;0.232
3405;04/26/2021;00:00:00;0.232
3406;04/26/2021;02:00:00;0.232
3407;04/26/2021;04:00:00;0.232
3408;04/26/2021;06:00:00;0.232
3409;04/26/2021;08:00:00;0.232
3410;04/26/2021;10:00:00;0.232
3411;04/26/2021;12:00:00;0.232
3412;04/26/2021;14:00:00;0.232
3413;04/26/2021;16:00:00;0.232
3414;04/26/2021;18:00:00;0.232
3415;04/26/2021;20:00:00;0.232
3416;04/26/2021;22:00:00;0.232
3417;04/27/2021;00:00:00;0.232
3418;04/27/2021;02:00:00;0.232
3419;04/27/2021;04:00:00;0.232
3420;04/27/2021;06:00:00;0.232
3421;04/27/2021;08:00:00;0.232
3422;04/27/2021;10:00:00;0.232
3423;04/27/2021;12:00:00;0.232
3424;04/27/2021;14:00:00;0.232
3425;04/27/2021;16:00:00;0.232
3426;04/27/2021;18:00:00;0.232
3427;04/27/2021;20:00:00;0.232
3428;04/27/2021;22:00:00;0.232
3429;04/28/2021;00:00:00;0.232
3430;04/28/2021;02:00:00;0.232
3431;04/28/2021;04:00:00;0.232
3432;04/28/2021;06:00:00;0.232
3433;04/28/2021;08:00:00;0.232
3434;04/28/2021;10:00:00;0.232
3435;04/28/2021;12:00:00;0.232
3436;04/28/2021;14:00:00;0.232
3437;04/28/2021;16:00:00;0.232
3438;04/28/2021;18:00:00;0.232
3439;04/28/2021;20:00:00;0.232
3440;04/28/2021;22:00:00;0.232
3441;04/29/2021;00:00:00;0.232
3442;04/29/2021;02:00:00;0.232
3443;04/29/2021;04:00:00;0.232
3444;04/29/2021;06:00:00;0.232
3445;04/29/2021;08:00:00;0.232
3446;04/29/2021;10:00:00;0.232
3447;04/29/2021;12:00:00;0.232
3448;04/29/2021;14:00:00;0.232
3449;04/29/2021;16:00:00;0.232
3450;04/29/2021;18:00:00;0.232
3451;04/29/2021;20:00:00;0.232
3452;04/29/2021;22:00:00;0.232
3453;04/30/2021;00:00:00;0.232
3454;04/30/2021;02:00:00;0.232
3455;04/30/2021;04:00:00;0.232
3456;04/30/2021;06:00:00;0.232
3457;04/30/2021;08:00:00;0.232
3458;04/30/2021;10:00:00;0.232
3459;04/30/2021;12:00:00;0.232
3460;04/30/2021;14:00:00;0.232
3461;04/30/2021;16:00:00;0.232
3462;04/30/2021;18:00:00;0.232
3463;04/30/2021;20:00:00;0.232
3464;04/30/2021;22:00:00;0.232
3465;05/01/2021;00:00:00;0.232
3466;05/01/2021;02:00:00;0.232
3467;05/01/2021;04:00:00;0.232
3468;05/01/2021;06:00:00;0.232
3469;05/01/2021;08:00:00;0.232
3470;05/01/2021;10:00:00;0.232
