Titre de tracé : 11015761;;;
#;Date;Heure;Moy. : Température, °C (LGR S/N: 11015761)
2830;03/24/2021;02:00:00;-0.213
2831;03/24/2021;04:00:00;-0.213
2832;03/24/2021;06:00:00;-0.213
2833;03/24/2021;08:00:00;-0.213
2834;03/24/2021;10:00:00;-0.213
2835;03/24/2021;12:00:00;-0.213
2836;03/24/2021;14:00:00;-0.213
2837;03/24/2021;16:00:00;-0.213
2838;03/24/2021;18:00:00;-0.213
2839;03/24/2021;20:00:00;-0.213
2840;03/24/2021;22:00:00;-0.213
2841;03/25/2021;00:00:00;-0.213
2842;03/25/2021;02:00:00;-0.213
2843;03/25/2021;04:00:00;-0.213
2844;03/25/2021;06:00:00;-0.213
2845;03/25/2021;08:00:00;-0.213
2846;03/25/2021;10:00:00;-0.213
2847;03/25/2021;12:00:00;-0.213
2848;03/25/2021;14:00:00;-0.213
2849;03/25/2021;16:00:00;-0.213
2850;03/25/2021;18:00:00;-0.213
2851;03/25/2021;20:00:00;-0.213
2852;03/25/2021;22:00:00;-0.213
2853;03/26/2021;00:00:00;-0.213
2854;03/26/2021;02:00:00;-0.213
2855;03/26/2021;04:00:00;-0.213
2856;03/26/2021;06:00:00;-0.213
2857;03/26/2021;08:00:00;-0.213
2858;03/26/2021;10:00:00;-0.213
2859;03/26/2021;12:00:00;-0.213
2860;03/26/2021;14:00:00;-0.213
2861;03/26/2021;16:00:00;-0.213
2862;03/26/2021;18:00:00;-0.213
2863;03/26/2021;20:00:00;-0.213
2864;03/26/2021;22:00:00;-0.213
2865;03/27/2021;00:00:00;-0.213
2866;03/27/2021;02:00:00;-0.213
2867;03/27/2021;04:00:00;-0.213
2868;03/27/2021;06:00:00;-0.213
2869;03/27/2021;08:00:00;-0.213
2870;03/27/2021;10:00:00;-0.213
2871;03/27/2021;12:00:00;-0.213
2872;03/27/2021;14:00:00;-0.213
2873;03/27/2021;16:00:00;-0.213
2874;03/27/2021;18:00:00;-0.213
2875;03/27/2021;20:00:00;-0.213
2876;03/27/2021;22:00:00;-0.213
2877;03/28/2021;00:00:00;-0.213
2878;03/28/2021;02:00:00;-0.213
2879;03/28/2021;04:00:00;-0.213
2880;03/28/2021;06:00:00;-0.213
2881;03/28/2021;08:00:00;-0.213
2882;03/28/2021;10:00:00;-0.213
2883;03/28/2021;12:00:00;-0.213
2884;03/28/2021;14:00:00;-0.213
2885;03/28/2021;16:00:00;-0.213
2886;03/28/2021;18:00:00;-0.213
2887;03/28/2021;20:00:00;-0.213
2888;03/28/2021;22:00:00;-0.213
2889;03/29/2021;00:00:00;-0.213
2890;03/29/2021;02:00:00;-0.213
2891;03/29/2021;04:00:00;-0.213
2892;03/29/2021;06:00:00;-0.213
2893;03/29/2021;08:00:00;-0.213
2894;03/29/2021;10:00:00;-0.213
2895;03/29/2021;12:00:00;-0.213
2896;03/29/2021;14:00:00;-0.213
2897;03/29/2021;16:00:00;-0.213
2898;03/29/2021;18:00:00;-0.213
2899;03/29/2021;20:00:00;-0.213
2900;03/29/2021;22:00:00;-0.213
2901;03/30/2021;00:00:00;-0.213
2902;03/30/2021;02:00:00;-0.213
2903;03/30/2021;04:00:00;-0.213
2904;03/30/2021;06:00:00;-0.213
2905;03/30/2021;08:00:00;-0.213
2906;03/30/2021;10:00:00;-0.213
2907;03/30/2021;12:00:00;-0.213
2908;03/30/2021;14:00:00;-0.213
2909;03/30/2021;16:00:00;-0.213
2910;03/30/2021;18:00:00;-0.213
2911;03/30/2021;20:00:00;-0.213
2912;03/30/2021;22:00:00;-0.213
2913;03/31/2021;00:00:00;-0.213
2914;03/31/2021;02:00:00;-0.213
2915;03/31/2021;04:00:00;-0.213
2916;03/31/2021;06:00:00;-0.213
2917;03/31/2021;08:00:00;-0.213
2918;03/31/2021;10:00:00;-0.213
2919;03/31/2021;12:00:00;-0.213
2920;03/31/2021;14:00:00;-0.213
2921;03/31/2021;16:00:00;-0.213
2922;03/31/2021;18:00:00;-0.213
2923;03/31/2021;20:00:00;-0.213
2924;03/31/2021;22:00:00;-0.213
2925;04/01/2021;00:00:00;-0.213
2926;04/01/2021;02:00:00;-0.213
2927;04/01/2021;04:00:00;-0.213
2928;04/01/2021;06:00:00;-0.213
2929;04/01/2021;08:00:00;-0.213
2930;04/01/2021;10:00:00;-0.213
2931;04/01/2021;12:00:00;-0.213
2932;04/01/2021;14:00:00;-0.213
2933;04/01/2021;16:00:00;-0.213
2934;04/01/2021;18:00:00;-0.213
2935;04/01/2021;20:00:00;-0.213
2936;04/01/2021;22:00:00;-0.213
2937;04/02/2021;00:00:00;-0.213
2938;04/02/2021;02:00:00;-0.213
2939;04/02/2021;04:00:00;-0.213
2940;04/02/2021;06:00:00;-0.213
2941;04/02/2021;08:00:00;-0.213
2942;04/02/2021;10:00:00;-0.213
2943;04/02/2021;12:00:00;-0.213
2944;04/02/2021;14:00:00;-0.213
2945;04/02/2021;16:00:00;-0.213
2946;04/02/2021;18:00:00;-0.213
2947;04/02/2021;20:00:00;-0.213
2948;04/02/2021;22:00:00;-0.213
2949;04/03/2021;00:00:00;-0.213
2950;04/03/2021;02:00:00;-0.213
2951;04/03/2021;04:00:00;-0.213
2952;04/03/2021;06:00:00;-0.213
2953;04/03/2021;08:00:00;-0.213
2954;04/03/2021;10:00:00;-0.213
2955;04/03/2021;12:00:00;-0.213
2956;04/03/2021;14:00:00;-0.213
2957;04/03/2021;16:00:00;-0.213
2958;04/03/2021;18:00:00;-0.213
2959;04/03/2021;20:00:00;-0.213
2960;04/03/2021;22:00:00;-0.213
2961;04/04/2021;00:00:00;-0.213
2962;04/04/2021;02:00:00;-0.213
2963;04/04/2021;04:00:00;-0.213
2964;04/04/2021;06:00:00;-0.213
2965;04/04/2021;08:00:00;-0.213
2966;04/04/2021;10:00:00;-0.213
2967;04/04/2021;12:00:00;-0.213
2968;04/04/2021;14:00:00;-0.213
2969;04/04/2021;16:00:00;-0.213
2970;04/04/2021;18:00:00;-0.213
2971;04/04/2021;20:00:00;-0.213
2972;04/04/2021;22:00:00;-0.213
2973;04/05/2021;00:00:00;-0.213
2974;04/05/2021;02:00:00;-0.213
2975;04/05/2021;04:00:00;-0.213
2976;04/05/2021;06:00:00;-0.213
2977;04/05/2021;08:00:00;-0.213
2978;04/05/2021;10:00:00;-0.213
2979;04/05/2021;12:00:00;-0.213
2980;04/05/2021;14:00:00;-0.213
2981;04/05/2021;16:00:00;-0.213
2982;04/05/2021;18:00:00;-0.213
2983;04/05/2021;20:00:00;-0.213
2984;04/05/2021;22:00:00;-0.213
2985;04/06/2021;00:00:00;-0.213
2986;04/06/2021;02:00:00;-0.213
2987;04/06/2021;04:00:00;-0.213
2988;04/06/2021;06:00:00;-0.213
2989;04/06/2021;08:00:00;-0.213
2990;04/06/2021;10:00:00;-0.213
2991;04/06/2021;12:00:00;-0.213
2992;04/06/2021;14:00:00;-0.213
2993;04/06/2021;16:00:00;-0.213
2994;04/06/2021;18:00:00;-0.213
2995;04/06/2021;20:00:00;-0.213
2996;04/06/2021;22:00:00;-0.213
2997;04/07/2021;00:00:00;-0.213
2998;04/07/2021;02:00:00;-0.213
2999;04/07/2021;04:00:00;-0.213
3000;04/07/2021;06:00:00;-0.213
3001;04/07/2021;08:00:00;-0.213
3002;04/07/2021;10:00:00;-0.213
3003;04/07/2021;12:00:00;-0.213
3004;04/07/2021;14:00:00;-0.213
3005;04/07/2021;16:00:00;-0.213
3006;04/07/2021;18:00:00;-0.213
3007;04/07/2021;20:00:00;-0.213
3008;04/07/2021;22:00:00;-0.213
3009;04/08/2021;00:00:00;-0.213
3010;04/08/2021;02:00:00;-0.213
3011;04/08/2021;04:00:00;-0.213
3012;04/08/2021;06:00:00;-0.213
3013;04/08/2021;08:00:00;-0.213
3014;04/08/2021;10:00:00;-0.213
3015;04/08/2021;12:00:00;-0.213
3016;04/08/2021;14:00:00;-0.213
3017;04/08/2021;16:00:00;-0.213
3018;04/08/2021;18:00:00;-0.213
3019;04/08/2021;20:00:00;-0.213
3020;04/08/2021;22:00:00;-0.213
3021;04/09/2021;00:00:00;-0.213
3022;04/09/2021;02:00:00;-0.213
3023;04/09/2021;04:00:00;-0.213
3024;04/09/2021;06:00:00;-0.213
3025;04/09/2021;08:00:00;-0.213
3026;04/09/2021;10:00:00;-0.213
3027;04/09/2021;12:00:00;-0.213
3028;04/09/2021;14:00:00;-0.213
3029;04/09/2021;16:00:00;-0.213
3030;04/09/2021;18:00:00;-0.213
3031;04/09/2021;20:00:00;-0.213
3032;04/09/2021;22:00:00;-0.213
3033;04/10/2021;00:00:00;-0.213
3034;04/10/2021;02:00:00;-0.213
3035;04/10/2021;04:00:00;-0.213
3036;04/10/2021;06:00:00;-0.213
3037;04/10/2021;08:00:00;-0.213
3038;04/10/2021;10:00:00;-0.213
3039;04/10/2021;12:00:00;-0.213
3040;04/10/2021;14:00:00;-0.213
3041;04/10/2021;16:00:00;-0.213
3042;04/10/2021;18:00:00;-0.213
3043;04/10/2021;20:00:00;-0.213
3044;04/10/2021;22:00:00;-0.213
3045;04/11/2021;00:00:00;-0.213
3046;04/11/2021;02:00:00;-0.213
3047;04/11/2021;04:00:00;-0.213
3048;04/11/2021;06:00:00;-0.213
3049;04/11/2021;08:00:00;-0.213
3050;04/11/2021;10:00:00;-0.213
3051;04/11/2021;12:00:00;-0.213
3052;04/11/2021;14:00:00;-0.213
3053;04/11/2021;16:00:00;-0.213
3054;04/11/2021;18:00:00;-0.213
3055;04/11/2021;20:00:00;-0.213
3056;04/11/2021;22:00:00;-0.213
3057;04/12/2021;00:00:00;-0.213
3058;04/12/2021;02:00:00;-0.213
3059;04/12/2021;04:00:00;-0.213
3060;04/12/2021;06:00:00;-0.213
3061;04/12/2021;08:00:00;-0.213
3062;04/12/2021;10:00:00;-0.213
3063;04/12/2021;12:00:00;-0.213
3064;04/12/2021;14:00:00;-0.213
3065;04/12/2021;16:00:00;-0.213
3066;04/12/2021;18:00:00;-0.213
3067;04/12/2021;20:00:00;-0.213
3068;04/12/2021;22:00:00;-0.213
3069;04/13/2021;00:00:00;-0.213
3070;04/13/2021;02:00:00;-0.213
3071;04/13/2021;04:00:00;-0.213
3072;04/13/2021;06:00:00;-0.213
3073;04/13/2021;08:00:00;-0.213
3074;04/13/2021;10:00:00;-0.213
3075;04/13/2021;12:00:00;-0.213
3076;04/13/2021;14:00:00;-0.213
3077;04/13/2021;16:00:00;-0.213
3078;04/13/2021;18:00:00;-0.213
3079;04/13/2021;20:00:00;-0.213
3080;04/13/2021;22:00:00;-0.213
3081;04/14/2021;00:00:00;-0.213
3082;04/14/2021;02:00:00;-0.213
3083;04/14/2021;04:00:00;-0.213
3084;04/14/2021;06:00:00;-0.213
3085;04/14/2021;08:00:00;-0.213
3086;04/14/2021;10:00:00;-0.213
3087;04/14/2021;12:00:00;-0.213
3088;04/14/2021;14:00:00;-0.213
3089;04/14/2021;16:00:00;-0.213
3090;04/14/2021;18:00:00;-0.213
3091;04/14/2021;20:00:00;-0.213
3092;04/14/2021;22:00:00;-0.213
3093;04/15/2021;00:00:00;-0.213
3094;04/15/2021;02:00:00;-0.213
3095;04/15/2021;04:00:00;-0.213
3096;04/15/2021;06:00:00;-0.213
3097;04/15/2021;08:00:00;-0.213
3098;04/15/2021;10:00:00;-0.213
3099;04/15/2021;12:00:00;-0.213
3100;04/15/2021;14:00:00;-0.213
3101;04/15/2021;16:00:00;-0.213
3102;04/15/2021;18:00:00;-0.213
3103;04/15/2021;20:00:00;-0.213
3104;04/15/2021;22:00:00;-0.213
3105;04/16/2021;00:00:00;-0.213
3106;04/16/2021;02:00:00;-0.213
3107;04/16/2021;04:00:00;-0.213
3108;04/16/2021;06:00:00;-0.213
3109;04/16/2021;08:00:00;-0.213
3110;04/16/2021;10:00:00;-0.213
3111;04/16/2021;12:00:00;-0.213
3112;04/16/2021;14:00:00;-0.213
3113;04/16/2021;16:00:00;-0.213
3114;04/16/2021;18:00:00;-0.213
3115;04/16/2021;20:00:00;-0.213
3116;04/16/2021;22:00:00;-0.213
3117;04/17/2021;00:00:00;-0.213
3118;04/17/2021;02:00:00;-0.213
3119;04/17/2021;04:00:00;-0.213
3120;04/17/2021;06:00:00;-0.213
3121;04/17/2021;08:00:00;-0.213
3122;04/17/2021;10:00:00;-0.213
3123;04/17/2021;12:00:00;-0.213
3124;04/17/2021;14:00:00;-0.213
3125;04/17/2021;16:00:00;-0.213
3126;04/17/2021;18:00:00;-0.213
3127;04/17/2021;20:00:00;-0.213
3128;04/17/2021;22:00:00;-0.213
3129;04/18/2021;00:00:00;-0.213
3130;04/18/2021;02:00:00;-0.213
3131;04/18/2021;04:00:00;-0.213
3132;04/18/2021;06:00:00;-0.213
3133;04/18/2021;08:00:00;-0.213
3134;04/18/2021;10:00:00;-0.213
3135;04/18/2021;12:00:00;-0.213
3136;04/18/2021;14:00:00;-0.213
3137;04/18/2021;16:00:00;-0.213
3138;04/18/2021;18:00:00;-0.213
3139;04/18/2021;20:00:00;-0.213
3140;04/18/2021;22:00:00;-0.213
3141;04/19/2021;00:00:00;-0.213
3142;04/19/2021;02:00:00;-0.213
3143;04/19/2021;04:00:00;-0.213
3144;04/19/2021;06:00:00;-0.213
3145;04/19/2021;08:00:00;-0.213
3146;04/19/2021;10:00:00;-0.213
3147;04/19/2021;12:00:00;-0.213
3148;04/19/2021;14:00:00;-0.213
3149;04/19/2021;16:00:00;-0.213
3150;04/19/2021;18:00:00;-0.213
3151;04/19/2021;20:00:00;-0.213
3152;04/19/2021;22:00:00;-0.213
3153;04/20/2021;00:00:00;-0.213
3154;04/20/2021;02:00:00;-0.213
3155;04/20/2021;04:00:00;-0.213
3156;04/20/2021;06:00:00;-0.213
3157;04/20/2021;08:00:00;-0.213
3158;04/20/2021;10:00:00;-0.213
3159;04/20/2021;12:00:00;-0.213
3160;04/20/2021;14:00:00;-0.213
3161;04/20/2021;16:00:00;-0.213
3162;04/20/2021;18:00:00;-0.213
3163;04/20/2021;20:00:00;-0.213
3164;04/20/2021;22:00:00;-0.213
3165;04/21/2021;00:00:00;-0.213
3166;04/21/2021;02:00:00;-0.213
3167;04/21/2021;04:00:00;-0.213
3168;04/21/2021;06:00:00;-0.213
3169;04/21/2021;08:00:00;-0.213
3170;04/21/2021;10:00:00;-0.213
3171;04/21/2021;12:00:00;-0.213
3172;04/21/2021;14:00:00;-0.213
3173;04/21/2021;16:00:00;-0.213
3174;04/21/2021;18:00:00;-0.213
3175;04/21/2021;20:00:00;-0.213
3176;04/21/2021;22:00:00;-0.213
3177;04/22/2021;00:00:00;-0.213
3178;04/22/2021;02:00:00;-0.213
3179;04/22/2021;04:00:00;-0.213
3180;04/22/2021;06:00:00;-0.213
3181;04/22/2021;08:00:00;-0.213
3182;04/22/2021;10:00:00;-0.213
3183;04/22/2021;12:00:00;-0.213
3184;04/22/2021;14:00:00;-0.213
3185;04/22/2021;16:00:00;-0.213
3186;04/22/2021;18:00:00;-0.213
3187;04/22/2021;20:00:00;-0.213
3188;04/22/2021;22:00:00;-0.213
3189;04/23/2021;00:00:00;-0.213
3190;04/23/2021;02:00:00;-0.213
3191;04/23/2021;04:00:00;-0.213
3192;04/23/2021;06:00:00;-0.213
3193;04/23/2021;08:00:00;-0.213
3194;04/23/2021;10:00:00;-0.213
3195;04/23/2021;12:00:00;-0.213
3196;04/23/2021;14:00:00;-0.213
3197;04/23/2021;16:00:00;-0.213
3198;04/23/2021;18:00:00;-0.213
3199;04/23/2021;20:00:00;-0.213
3200;04/23/2021;22:00:00;-0.213
3201;04/24/2021;00:00:00;-0.213
3202;04/24/2021;02:00:00;-0.213
3203;04/24/2021;04:00:00;-0.213
3204;04/24/2021;06:00:00;-0.213
3205;04/24/2021;08:00:00;-0.213
3206;04/24/2021;10:00:00;-0.213
3207;04/24/2021;12:00:00;-0.213
3208;04/24/2021;14:00:00;-0.213
3209;04/24/2021;16:00:00;-0.213
3210;04/24/2021;18:00:00;-0.213
3211;04/24/2021;20:00:00;-0.213
3212;04/24/2021;22:00:00;-0.213
3213;04/25/2021;00:00:00;-0.213
3214;04/25/2021;02:00:00;-0.213
3215;04/25/2021;04:00:00;-0.213
3216;04/25/2021;06:00:00;-0.213
3217;04/25/2021;08:00:00;-0.213
3218;04/25/2021;10:00:00;-0.213
3219;04/25/2021;12:00:00;-0.213
3220;04/25/2021;14:00:00;-0.213
3221;04/25/2021;16:00:00;-0.213
3222;04/25/2021;18:00:00;-0.213
3223;04/25/2021;20:00:00;-0.213
3224;04/25/2021;22:00:00;-0.213
3225;04/26/2021;00:00:00;-0.213
3226;04/26/2021;02:00:00;-0.213
3227;04/26/2021;04:00:00;-0.213
3228;04/26/2021;06:00:00;-0.213
3229;04/26/2021;08:00:00;-0.213
3230;04/26/2021;10:00:00;-0.213
3231;04/26/2021;12:00:00;-0.213
3232;04/26/2021;14:00:00;-0.213
3233;04/26/2021;16:00:00;-0.213
3234;04/26/2021;18:00:00;-0.213
3235;04/26/2021;20:00:00;-0.213
3236;04/26/2021;22:00:00;-0.213
3237;04/27/2021;00:00:00;-0.213
3238;04/27/2021;02:00:00;-0.213
3239;04/27/2021;04:00:00;-0.213
3240;04/27/2021;06:00:00;-0.213
3241;04/27/2021;08:00:00;-0.213
3242;04/27/2021;10:00:00;-0.213
3243;04/27/2021;12:00:00;-0.213
3244;04/27/2021;14:00:00;-0.213
3245;04/27/2021;16:00:00;-0.213
3246;04/27/2021;18:00:00;-0.213
3247;04/27/2021;20:00:00;-0.213
3248;04/27/2021;22:00:00;-0.213
3249;04/28/2021;00:00:00;-0.213
3250;04/28/2021;02:00:00;-0.213
3251;04/28/2021;04:00:00;-0.213
3252;04/28/2021;06:00:00;-0.213
3253;04/28/2021;08:00:00;-0.213
3254;04/28/2021;10:00:00;-0.213
3255;04/28/2021;12:00:00;-0.213
3256;04/28/2021;14:00:00;-0.213
3257;04/28/2021;16:00:00;-0.213
3258;04/28/2021;18:00:00;-0.213
3259;04/28/2021;20:00:00;-0.213
3260;04/28/2021;22:00:00;-0.213
3261;04/29/2021;00:00:00;-0.213
3262;04/29/2021;02:00:00;-0.213
3263;04/29/2021;04:00:00;-0.213
3264;04/29/2021;06:00:00;-0.213
3265;04/29/2021;08:00:00;-0.213
3266;04/29/2021;10:00:00;-0.213
3267;04/29/2021;12:00:00;-0.213
3268;04/29/2021;14:00:00;-0.213
3269;04/29/2021;16:00:00;-0.213
3270;04/29/2021;18:00:00;-0.213
3271;04/29/2021;20:00:00;-0.213
3272;04/29/2021;22:00:00;-0.213
3273;04/30/2021;00:00:00;-0.213
3274;04/30/2021;02:00:00;-0.213
3275;04/30/2021;04:00:00;-0.213
3276;04/30/2021;06:00:00;-0.213
3277;04/30/2021;08:00:00;-0.213
3278;04/30/2021;10:00:00;-0.213
3279;04/30/2021;12:00:00;-0.213
3280;04/30/2021;14:00:00;-0.213
3281;04/30/2021;16:00:00;-0.213
3282;04/30/2021;18:00:00;-0.213
3283;04/30/2021;20:00:00;-0.213
3284;04/30/2021;22:00:00;-0.213
3285;05/01/2021;00:00:00;-0.213
3286;05/01/2021;02:00:00;-0.213
3287;05/01/2021;04:00:00;-0.213
3288;05/01/2021;06:00:00;-0.213
3289;05/01/2021;08:00:00;-0.213
3290;05/01/2021;10:00:00;-0.213
3291;05/01/2021;12:00:00;-0.213
3292;05/01/2021;14:00:00;-0.213
3293;05/01/2021;16:00:00;-0.213
3294;05/01/2021;18:00:00;-0.213
3295;05/01/2021;20:00:00;-0.213
3296;05/01/2021;22:00:00;-0.213
3297;05/02/2021;00:00:00;-0.213
3298;05/02/2021;02:00:00;-0.213
3299;05/02/2021;04:00:00;-0.213
3300;05/02/2021;06:00:00;-0.213
3301;05/02/2021;08:00:00;-0.213
3302;05/02/2021;10:00:00;-0.213
3303;05/02/2021;12:00:00;-0.213
3304;05/02/2021;14:00:00;-0.213
3305;05/02/2021;16:00:00;-0.213
3306;05/02/2021;18:00:00;-0.213
3307;05/02/2021;20:00:00;-0.213
3308;05/02/2021;22:00:00;-0.213
3309;05/03/2021;00:00:00;-0.213
3310;05/03/2021;02:00:00;-0.213
3311;05/03/2021;04:00:00;-0.213
3312;05/03/2021;06:00:00;-0.213
3313;05/03/2021;08:00:00;-0.213
3314;05/03/2021;10:00:00;-0.213
3315;05/03/2021;12:00:00;-0.213
3316;05/03/2021;14:00:00;-0.213
3317;05/03/2021;16:00:00;-0.213
3318;05/03/2021;18:00:00;-0.213
3319;05/03/2021;20:00:00;-0.213
3320;05/03/2021;22:00:00;-0.213
3321;05/04/2021;00:00:00;-0.213
3322;05/04/2021;02:00:00;-0.213
3323;05/04/2021;04:00:00;-0.213
3324;05/04/2021;06:00:00;-0.213
3325;05/04/2021;08:00:00;-0.213
3326;05/04/2021;10:00:00;-0.213
3327;05/04/2021;12:00:00;-0.213
3328;05/04/2021;14:00:00;-0.213
3329;05/04/2021;16:00:00;-0.213
3330;05/04/2021;18:00:00;-0.213
3331;05/04/2021;20:00:00;-0.213
3332;05/04/2021;22:00:00;-0.213
3333;05/05/2021;00:00:00;-0.213
3334;05/05/2021;02:00:00;-0.213
3335;05/05/2021;04:00:00;-0.213
3336;05/05/2021;06:00:00;-0.213
3337;05/05/2021;08:00:00;-0.213
3338;05/05/2021;10:00:00;-0.213
3339;05/05/2021;12:00:00;-0.213
3340;05/05/2021;14:00:00;-0.213
3341;05/05/2021;16:00:00;-0.213
3342;05/05/2021;18:00:00;-0.213
3343;05/05/2021;20:00:00;-0.213
3344;05/05/2021;22:00:00;-0.213
3345;05/06/2021;00:00:00;-0.213
3346;05/06/2021;02:00:00;-0.213
3347;05/06/2021;04:00:00;-0.213
3348;05/06/2021;06:00:00;-0.213
3349;05/06/2021;08:00:00;-0.213
3350;05/06/2021;10:00:00;-0.213
3351;05/06/2021;12:00:00;-0.213
3352;05/06/2021;14:00:00;-0.213
3353;05/06/2021;16:00:00;-0.213
3354;05/06/2021;18:00:00;-0.213
3355;05/06/2021;20:00:00;-0.213
3356;05/06/2021;22:00:00;-0.213
3357;05/07/2021;00:00:00;-0.213
3358;05/07/2021;02:00:00;-0.213
3359;05/07/2021;04:00:00;-0.213
3360;05/07/2021;06:00:00;-0.213
3361;05/07/2021;08:00:00;-0.213
3362;05/07/2021;10:00:00;-0.213
3363;05/07/2021;12:00:00;-0.213
3364;05/07/2021;14:00:00;-0.213
3365;05/07/2021;16:00:00;-0.213
3366;05/07/2021;18:00:00;-0.213
3367;05/07/2021;20:00:00;-0.213
3368;05/07/2021;22:00:00;-0.213
3369;05/08/2021;00:00:00;-0.213
3370;05/08/2021;02:00:00;-0.213
3371;05/08/2021;04:00:00;-0.213
3372;05/08/2021;06:00:00;-0.213
3373;05/08/2021;08:00:00;-0.213
3374;05/08/2021;10:00:00;-0.213
3375;05/08/2021;12:00:00;-0.213
3376;05/08/2021;14:00:00;-0.213
3377;05/08/2021;16:00:00;-0.213
3378;05/08/2021;18:00:00;-0.213
3379;05/08/2021;20:00:00;-0.213
3380;05/08/2021;22:00:00;-0.213
3381;05/09/2021;00:00:00;-0.213
3382;05/09/2021;02:00:00;-0.213
3383;05/09/2021;04:00:00;-0.213
3384;05/09/2021;06:00:00;-0.213
3385;05/09/2021;08:00:00;-0.213
3386;05/09/2021;10:00:00;-0.213
3387;05/09/2021;12:00:00;-0.213
3388;05/09/2021;14:00:00;-0.213
3389;05/09/2021;16:00:00;-0.213
3390;05/09/2021;18:00:00;-0.213
3391;05/09/2021;20:00:00;-0.213
3392;05/09/2021;22:00:00;-0.213
3393;05/10/2021;00:00:00;-0.213
3394;05/10/2021;02:00:00;-0.213
3395;05/10/2021;04:00:00;-0.213
3396;05/10/2021;06:00:00;-0.213
3397;05/10/2021;08:00:00;-0.213
3398;05/10/2021;10:00:00;-0.213
3399;05/10/2021;12:00:00;-0.213
3400;05/10/2021;14:00:00;-0.213
3401;05/10/2021;16:00:00;-0.213
3402;05/10/2021;18:00:00;-0.213
3403;05/10/2021;20:00:00;-0.213
3404;05/10/2021;22:00:00;-0.213
3405;05/11/2021;00:00:00;-0.213
3406;05/11/2021;02:00:00;-0.213
3407;05/11/2021;04:00:00;-0.213
3408;05/11/2021;06:00:00;-0.213
3409;05/11/2021;08:00:00;-0.213
3410;05/11/2021;10:00:00;-0.213
3411;05/11/2021;12:00:00;-0.213
3412;05/11/2021;14:00:00;-0.213
3413;05/11/2021;16:00:00;-0.213
3414;05/11/2021;18:00:00;-0.213
3415;05/11/2021;20:00:00;-0.213
3416;05/11/2021;22:00:00;-0.213
3417;05/12/2021;00:00:00;-0.213
3418;05/12/2021;02:00:00;-0.213
3419;05/12/2021;04:00:00;-0.213
3420;05/12/2021;06:00:00;-0.213
3421;05/12/2021;08:00:00;-0.213
3422;05/12/2021;10:00:00;-0.213
3423;05/12/2021;12:00:00;-0.213
3424;05/12/2021;14:00:00;-0.213
3425;05/12/2021;16:00:00;-0.213
3426;05/12/2021;18:00:00;-0.213
3427;05/12/2021;20:00:00;-0.213
3428;05/12/2021;22:00:00;-0.213
3429;05/13/2021;00:00:00;-0.213
3430;05/13/2021;02:00:00;-0.213
3431;05/13/2021;04:00:00;-0.213
3432;05/13/2021;06:00:00;-0.213
3433;05/13/2021;08:00:00;-0.213
3434;05/13/2021;10:00:00;-0.213
3435;05/13/2021;12:00:00;-0.213
3436;05/13/2021;14:00:00;-0.213
3437;05/13/2021;16:00:00;-0.213
3438;05/13/2021;18:00:00;-0.213
3439;05/13/2021;20:00:00;-0.213
3440;05/13/2021;22:00:00;-0.213
3441;05/14/2021;00:00:00;-0.213
3442;05/14/2021;02:00:00;-0.213
3443;05/14/2021;04:00:00;-0.213
3444;05/14/2021;06:00:00;-0.213
3445;05/14/2021;08:00:00;-0.213
3446;05/14/2021;10:00:00;-0.213
3447;05/14/2021;12:00:00;-0.213
3448;05/14/2021;14:00:00;-0.213
3449;05/14/2021;16:00:00;-0.213
3450;05/14/2021;18:00:00;-0.213
3451;05/14/2021;20:00:00;-0.213
3452;05/14/2021;22:00:00;-0.213
3453;05/15/2021;00:00:00;-0.213
3454;05/15/2021;02:00:00;-0.213
3455;05/15/2021;04:00:00;-0.213
3456;05/15/2021;06:00:00;-0.213
3457;05/15/2021;08:00:00;-0.213
3458;05/15/2021;10:00:00;-0.213
3459;05/15/2021;12:00:00;-0.213
3460;05/15/2021;14:00:00;-0.213
3461;05/15/2021;16:00:00;-0.213
3462;05/15/2021;18:00:00;-0.213
3463;05/15/2021;20:00:00;-0.213
3464;05/15/2021;22:00:00;-0.213
3465;05/16/2021;00:00:00;-0.213
3466;05/16/2021;02:00:00;-0.213
3467;05/16/2021;04:00:00;-0.213
3468;05/16/2021;06:00:00;-0.213
3469;05/16/2021;08:00:00;-0.213
3470;05/16/2021;10:00:00;-0.213
3471;05/16/2021;12:00:00;-0.213
3472;05/16/2021;14:00:00;-0.213
3473;05/16/2021;16:00:00;-0.213
3474;05/16/2021;18:00:00;-0.213
3475;05/16/2021;20:00:00;-0.213
3476;05/16/2021;22:00:00;-0.213
3477;05/17/2021;00:00:00;-0.213
3478;05/17/2021;02:00:00;-0.213
3479;05/17/2021;04:00:00;-0.213
3480;05/17/2021;06:00:00;-0.213
3481;05/17/2021;08:00:00;-0.213
3482;05/17/2021;10:00:00;-0.213
3483;05/17/2021;12:00:00;-0.213
3484;05/17/2021;14:00:00;-0.213
3485;05/17/2021;16:00:00;-0.213
3486;05/17/2021;18:00:00;-0.213
3487;05/17/2021;20:00:00;-0.213
3488;05/17/2021;22:00:00;-0.213
3489;05/18/2021;00:00:00;-0.213
3490;05/18/2021;02:00:00;-0.213
3491;05/18/2021;04:00:00;-0.213
3492;05/18/2021;06:00:00;-0.213
3493;05/18/2021;08:00:00;-0.213
